YEAR,APT_IATA,APT_AIRPORT,APT_COUNTRY,APT_LATITUDE,APT_LONGITUDE,FLT_TOT_1_ORIG,FLT_TOT_1_NORMALIZED
2021,PUF,Pau Pyrenees Airport,France,43.38000107,-0.41861099,6741,0.02408583862738232
2021,PVK,Aktion National Airport,Greece,38.92549896,20.76530075,4594,0.016414529395370775
2021,PXO,Porto Santo Airport,Portugal,33.07339859,-16.35000038,2276,0.00813223093249105
2021,RAK,Marrakesh Menara Airport,Morocco,31.60689926,-8.036299706,17093,0.06107391183175286
2021,RBA,Rabat-Sale Airport,Morocco,34.051498,-6.75152,8962,0.03202155255579296
2021,RDO,Radom Airport,Poland,51.3891983,21.21330071,0,0.0
2021,RDZ,Rodez-Marcillac Airport,France,44.40790176,2.482670069,2994,0.010697671094849825
2021,RET,Rost Airport,Norway,67.52780151,12.10330009,1270,0.004537756276038503
2021,REU,Reus Airport,Spain,41.1473999,1.167170048,3754,0.013413178787597275
2021,RGS,Burgos Airport,Spain,42.357601,-3.62076,1866,0.006667285992982557
2021,RHO,Rhodes International Airport,Greece,36.40539932,28.08620071,28967,0.10350014649449395
2021,RIX,Riga International Airport,Latvia,56.92359924,23.97109985,38285,0.13679370002215283
2021,RMU,Region de Murcia International Airport,Spain,37.803,-1.125,3257,0.011637379677997956
2021,RNS,Rennes-Saint-Jacques Airport,France,48.06949997,-1.734789968,10592,0.03784560194944868
2021,ROZ,US Naval Station Rota,Spain,36.64519882,-6.349460125,4914,0.017557901055474962
2021,RRS,Roros Airport,Norway,62.57839966,11.34230042,1338,0.0047807227538106435
2021,RTM,Rotterdam The Hague Airport,Netherlands,51.956902,4.43722,14863,0.05310604057540179
2021,RVK,Rorvik Airport,Norway,64.83830261,11.14610004,2299,0.008214410770561039
2021,RZE,Rzeszow-Jasionka Airport,Poland,50.11000061,22.0189991,4268,0.01524971951663963
2021,SAW,Sabiha Gokcen International Airport,Türkiye,40.89860153,29.30920029,178024,0.6360862388074634
2021,SCN,Saarbrucken Airport,Germany,49.21459961,7.109509945,4148,0.01482095514410056
2021,SCQ,Santiago de Compostela Airport,Spain,42.89630127,-8.415140152,13836,0.0494365321537549
2021,SDN,Sandane Airport,Norway,61.83000183,6.105830193,1938,0.006924544616505999
2021,SDR,Santander Airport,Spain,43.42710114,-3.820009947,5668,0.020251970529595462
2021,SIR,Sion Airport,Switzerland,46.21960068,7.326759815,6407,0.022892444457148574
2021,SJJ,Sarajevo International Airport,Bosnia and Herzegovina,43.82460022,18.3314991,10681,0.03816360219241516
2021,SKG,Thessaloniki Airport,Greece,40.5196991,22.97089958,37890,0.13538235062921172
2021,SKN,Stokmarknes Airport,Norway,68.5788269,15.03341675,4445,0.015882146966134762
2021,SKP,Skopje Alexander the Great Airport,Republic of North Macedonia,41.961601,21.621401,13327,0.047617856606901675
2021,SLM,Salamanca Airport,Spain,40.95209885,-5.501989841,3035,0.010844165588800674
2021,SMA,Santa Maria Airport,Portugal,36.97140121,-25.17060089,2488,0.008889714657310076
2021,SNN,Shannon Airport,Ireland,52.702,-8.92482,10494,0.03749544437854177
2021,SNR,Saint-Nazaire Montoir Airport,France,47.3105556,-2.1566667,2513,0.008979040568255716
2021,SOF,Sofia Airport,Bulgaria,42.69669342,23.41143608,39888,0.14252127743198725
2021,SOG,Sogndal Airport,Norway,61.156101,7.13778,4690,0.01675754089340203
2021,SOJ,Sorkjosen Airport,Norway,69.78679657,20.95940018,1711,0.006113465345119589
2021,SOU,Southampton Airport,United Kingdom,50.95029831,-1.35679996,11131,0.03977146858943668
2021,SPC,La Palma Airport,Spain,28.626499,-17.7556,13184,0.04710691239629262
2021,SQQ,Siauliai International Airport,Lithuania,55.89390182,23.39500046,2794,0.009983063807284706
2021,SSJ,Sandnessjoen Airport,Norway,65.95680237,12.46889973,3481,0.01243773984007089
2021,STN,London Stansted Airport,United Kingdom,51.88499832,0.234999999,92542,0.330655938029256
2021,STR,Stuttgart Airport,Germany,48.68989944,9.221960068,51284,0.1832396006774477
2021,SVG,Stavanger Airport,Norway,58.87670135,5.63778019,44480,0.15892866075448236
2021,SVJ,Svolvaer Airport,Norway,68.24330139,14.66919994,3661,0.013080886398879495
2021,SVQ,Seville Airport,Spain,37.41799927,-5.893109798,34715,0.12403795993911546
2021,SXB,Strasbourg Airport,France,48.53829956,7.628230095,10331,0.036913039439176204
2021,SXF,Berlin Schonefeld Airport,Germany,52.380001,13.5225,103914,0.37128850840020866
2021,SXL,Sligo Airport,Ireland,54.28020096,-8.599209785,86,0.000307281133653001
2021,SZG,Salzburg Airport,Austria,47.79330063,13.00430012,14538,0.05194480373310847
2021,SZY,Olsztyn-Mazury Regional Airport,Poland,53.481899,20.9377,934,0.003337216032929104
2021,SZZ,Solidarity Szczecin-Goleniow Airport,Poland,53.58470154,14.90219975,3243,0.011587357167868398
2021,TAY,Tartu Airport,Estonia,58.30749893,26.69039917,932,0.0033300699600534527
2021,TBS,Tbilisi International Airport,Georgia,41.6692009,44.95470047,21280,0.07603421539692862
2021,TFN,Tenerife-North Airport (Los Rodeos Airport),Spain,28.48270035,-16.34149933,52015,0.1858514903134982
2021,TFS,Tenerife-South Airport (Reina Sofia Airport),Spain,28.04450035,-16.57250023,37361,0.13349221435360198
2021,TGD,Podgorica Airport,Montenegro,42.359402,19.2519,8232,0.02941323595618028
2021,TIA,Tirana International Airport,Albania,41.41469955,19.72060013,26190,0.09357782430665228
2021,TLL,Tallinn Airport (Lennart Meri Tallinn Airport),Estonia,59.41329956,24.83279991,22877,0.0817403545881361
2021,TLN,Toulon-Hyeres Airport (Hyeres Le Palyvestre Airport),France,43.09730148,6.146029949,10285,0.036748679763036224
2021,TLS,Toulouse-Blagnac Airport,France,43.629101,1.36382,47745,0.17059462472398293
2021,TLV,Ben Gurion Airport,Israel,32.01139832,34.88669968,74950,0.2677990810150282
2021,TNF,Toussus-le-Noble Airport,France,48.75189972,2.106189966,13049,0.046624552477186165
2021,TNG,Tangier Ibn Battouta Airport,Morocco,35.72689819,-5.916890144,10602,0.03788133231382693
2021,TOJ,Madrid-Torrejon Airport,Spain,40.49670029,-3.445869923,1523,0.0054417344948083785
2021,TOS,Tromse Airport,Norway,69.6832962,18.91889954,36949,0.13202012334121782
2021,TRD,Trondheim Airport,Norway,63.4578018,10.9239998,39255,0.14025954536684365
2021,TRN,Turin Airport (Caselle Airport),Italy,45.200802,7.64963,21766,0.07777071110571186
2021,TSF,Treviso-Sant'Angelo Airport,Italy,45.648399,12.1944,10410,0.03719530931776442
2021,TUF,Tours Val de Loire Airport,France,47.43220139,0.727605999,3319,0.011858907937143143
2021,UIP,Quimper-Cornouaille Airport,France,47.97499847,-4.167789936,1950,0.006967421053759906
2021,URO,Rouen Airport,France,49.38420105,1.174800038,2950,0.0105404574915855
2021,VAW,Varddo Air,Norway,70.35540009,31.04490089,2178,0.0077820733615841416
2021,VCE,Venice Marco Polo Airport,Italy,45.505299,12.3519,39156,0.13990581475949893
2021,VDE,El Hierro Airport,Spain,27.81480026,-17.88710022,4494,0.016057225751588213
2021,VDS,Vadso Airport,Norway,70.06529999,29.84469986,6315,0.02256372510486862
2021,VGO,Vigo-Peinador Airport,Spain,42.23180008,-8.62677002,6894,0.024632513202369637
2021,VIE,Vienna International Airport,Austria,48.11029816,16.56970024,127842,0.45678412428449944
2021,VIT,Vitoria Airport,Spain,42.88280106,-2.7244699,10242,0.036595039196209725
2021,VLC,Valencia Airport,Spain,39.4893,-0.481625,44048,0.1573851090133417
2021,VLL,Valladolid Airport,Spain,41.70610046,-4.851940155,2646,0.009454254414486519
2021,VNO,Vilnius Airport,Lithuania,54.634102,25.285801,23714,0.08473098608659611
2021,VNT,Ventspils International Airport,Latvia,57.35779953,21.5442009,23,8.217983806998864e-05
2021,WAT,Waterford Airport,Ireland,52.18719864,-7.086959839,734,0.002622608745363985
2021,WAW,Warsaw Chopin Airport,Poland,52.16569901,20.96710014,94666,0.3382450674231976
2021,WMI,Warsaw Modlin Airport,Poland,52.451099,20.6518,13085,0.046753181788947884
2021,WRO,Copernicus Airport Wroclaw,Poland,51.10269928,16.88579941,17399,0.06216726098172749
2021,XCR,Chalons Vatry Airport,France,48.77333333,4.206111111,3899,0.013931269071081987
2021,XRY,Jerez Airport (La Parra Airport),Spain,36.74459839,-6.060110092,12642,0.045170326646991145
2021,ZAG,Franjo Tudman Airport,Croatia,45.74290085,16.06879997,28952,0.10344655094792657
2021,ZAZ,Zaragoza Airport,Spain,41.66619873,-1.04155004,8305,0.02967406761614155
2021,ZRH,Zurich Airport,Switzerland,47.464699,8.54917,125694,0.44910924201605007
2021,ZTH,Zakynthos International Airport (Dionysios SolomosAirport),Greece,37.7509,20.8843,9371,0.03348292445886363
